Scenario,Version,Time,Channel,Market,Measure,value
Baseline,Working,Dec_2026,Email,Charlotte,CVR,0.035
Baseline,Working,Dec_2026,Email,Charlotte,Close_Rate,0.13
Baseline,Working,Dec_2026,Email,Charlotte,AOV,400
Baseline,Working,Dec_2026,Email,Charlotte,COGS_Rate,0.36
Baseline,Working,Dec_2026,Email,New_York_City,Spend,20000
Baseline,Working,Dec_2026,Email,New_York_City,CPC,1.75
Baseline,Working,Dec_2026,Email,New_York_City,CVR,0.035
Baseline,Working,Dec_2026,Email,New_York_City,Close_Rate,0.13
Baseline,Working,Dec_2026,Email,New_York_City,AOV,450
Baseline,Working,Dec_2026,Email,New_York_City,COGS_Rate,0.36
Baseline,Working,Dec_2026,Email,Boston,Spend,20200
Baseline,Working,Dec_2026,Email,Boston,CPC,1.77
Baseline,Working,Dec_2026,Email,Boston,CVR,0.035
Baseline,Working,Dec_2026,Email,Boston,Close_Rate,0.13
Baseline,Working,Dec_2026,Email,Boston,AOV,500
Baseline,Working,Dec_2026,Email,Boston,COGS_Rate,0.36
Baseline,Working,Dec_2026,Organic,Tampa,Spend,20000
Baseline,Working,Dec_2026,Organic,Tampa,CPC,1.7
Baseline,Working,Dec_2026,Organic,Tampa,CVR,0.04
Baseline,Working,Dec_2026,Organic,Tampa,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,Tampa,AOV,200
Baseline,Working,Dec_2026,Organic,Tampa,COGS_Rate,0.38
Baseline,Working,Dec_2026,Organic,Orlando,Spend,20200
Baseline,Working,Dec_2026,Organic,Orlando,CPC,1.72
Baseline,Working,Dec_2026,Organic,Orlando,CVR,0.04
Baseline,Working,Dec_2026,Organic,Orlando,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,Orlando,AOV,250
Baseline,Working,Dec_2026,Organic,Orlando,COGS_Rate,0.38
Baseline,Working,Dec_2026,Organic,Miami,Spend,20400
Baseline,Working,Dec_2026,Organic,Miami,CPC,1.74
Baseline,Working,Dec_2026,Organic,Miami,CVR,0.04
Baseline,Working,Dec_2026,Organic,Miami,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,Miami,AOV,300
Baseline,Working,Dec_2026,Organic,Miami,COGS_Rate,0.38
Baseline,Working,Dec_2026,Organic,Atlanta,Spend,20600
Baseline,Working,Dec_2026,Organic,Atlanta,CPC,1.76
Baseline,Working,Dec_2026,Organic,Atlanta,CVR,0.04
Baseline,Working,Dec_2026,Organic,Atlanta,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,Atlanta,AOV,350
Baseline,Working,Dec_2026,Organic,Atlanta,COGS_Rate,0.38
Baseline,Working,Dec_2026,Organic,Charlotte,Spend,20800
Baseline,Working,Dec_2026,Organic,Charlotte,CPC,1.78
Baseline,Working,Dec_2026,Organic,Charlotte,CVR,0.04
Baseline,Working,Dec_2026,Organic,Charlotte,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,Charlotte,AOV,400
Baseline,Working,Dec_2026,Organic,Charlotte,COGS_Rate,0.38
Baseline,Working,Dec_2026,Organic,New_York_City,Spend,21000
Baseline,Working,Dec_2026,Organic,New_York_City,CPC,1.8
Baseline,Working,Dec_2026,Organic,New_York_City,CVR,0.04
Baseline,Working,Dec_2026,Organic,New_York_City,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,New_York_City,AOV,450
Baseline,Working,Dec_2026,Organic,New_York_City,COGS_Rate,0.38
Baseline,Working,Dec_2026,Organic,Boston,Spend,21200
Baseline,Working,Dec_2026,Organic,Boston,CPC,1.8199999999999998
Baseline,Working,Dec_2026,Organic,Boston,CVR,0.04
Baseline,Working,Dec_2026,Organic,Boston,Close_Rate,0.14
Baseline,Working,Dec_2026,Organic,Boston,AOV,500
Baseline,Working,Dec_2026,Organic,Boston,COGS_Rate,0.38
